"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
NA,4807720,23817.8,263626,0,0,15585.3,123029,23817.8,263626,0,0,15585.3,123029,3.73288,0,0.0443401,0.20048,-0.0962837,-0.0962837,2000,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
952614,0,0,0,35179.2,427935,2336.9,16629.2,0,0,35179.2,427935,2336.9,16629.2,0,0.335206,0.00819797,0.20048,-0.0962837,-0.0962837,2000,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,6366420,11550.5,145653,0,0,22546,155781,11550.5,145653,0,0,22546,155781,1.88557,0,0.0741719,0.293636,-1.38001,-1.38001,2001,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
741272,0,0,0,41118.4,653201,3136.84,19886.5,0,0,41118.4,653201,3136.84,19886.5,0,0.86077,0.0130404,0.293636,-1.38001,-1.38001,2001,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,1638760,16390.7,230895,0,0,35530,224283,16390.7,230895,0,0,35530,224283,4.00003,0,0.152816,0.393677,1.82501,1.82501,2002,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
563941,0,0,0,36130.7,473720,597.29,3556.4,0,0,36130.7,473720,597.29,3556.4,0,1.0467,0.00340027,0.393677,1.82501,1.82501,2002,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,36723500,10340.6,168182,0,0,37242.3,252428,10340.6,168182,0,0,37242.3,252428,0.855479,0,0.199041,0.325645,1.53182,1.53182,2003,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
413259,0,0,0,21300.5,347568,2618.43,16771.8,0,0,21300.5,347568,2618.43,16771.8,0,0.222782,0.018597,0.325645,1.53182,1.53182,2003,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,24051100,17049,360763,0,0,46730.8,368481,17049,360763,0,0,46730.8,368481,0.30561,0,0.340649,0.298939,1.47421,1.47421,2004,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
505074,0,0,0,25249.9,439200,1016.32,8303.76,0,0,25249.9,439200,1016.32,8303.76,0,0.0805479,0.00940102,0.298939,1.47421,1.47421,2004,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,24758800,13803,251865,0,0,54152.6,498655,13803,251865,0,0,54152.6,498655,0.315225,0,0.525577,0.328486,0.495718,0.495718,2005,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
744093,0,0,0,30364.2,563296,101.7,886.553,0,0,30364.2,563296,101.7,886.553,0,0.161112,0.00126401,0.328486,0.495718,0.495718,2005,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,10706900,20726.2,376037,0,0,41220.9,410081,20726.2,376037,0,0,41220.9,410081,0.501274,0,0.194404,0.243005,-0.216701,-0.216701,2006,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
897951,0,0,0,39900.3,699961,0,0,0,0,39900.3,699961,0,0,0,0.254375,0,0.243005,-0.216701,-0.216701,2006,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,5553880,46228.1,711042,0,0,48237.1,405515,46228.1,711042,0,0,48237.1,405515,2.34738,0,0.284043,0.32182,-0.79763,-0.79763,2007,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
880464,0,0,0,42910.1,683695,0,0,0,0,42910.1,683695,0,0,0,0.310668,0,0.32182,-0.79763,-0.79763,2007,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,3089620,30249.2,428938,0,0,39800.1,324813,30249.2,428938,0,0,39800.1,324813,2.85785,0,0.201139,0.372272,-0.306258,-0.306258,2008,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
727399,0,0,0,41198.5,601551,0,0,0,0,41198.5,601551,0,0,0,0.541426,0,0.372272,-0.306258,-0.306258,2008,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,4766610,14044.9,193704,0,0,44841.2,325183,14044.9,193704,0,0,44841.2,325183,0.199781,0,0.398198,0.429102,0.0338283,0.0338283,2009,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
508747,0,0,0,31146.5,564162,1369.73,9492.09,0,0,31146.5,564162,1369.73,9492.09,0,0.906907,0.0169541,0.429102,0.0338283,0.0338283,2009,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,5881100,11274,182038,0,0,54085.9,377665,11274,182038,0,0,54085.9,377665,0.202328,0,0.55596,0.362713,-2.2518,-2.2518,2010,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
353890,0,0,0,27267.6,478948,0.09,0.598368,0,0,27267.6,478948,0.09,0.598368,0,0.508881,1.33593e-06,0.362713,-2.2518,-2.2518,2010,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,508024,24871.4,285452,0,0,39750.5,290264,24871.4,285452,0,0,39750.5,290264,0.586721,0,0.382755,0.440815,-3.04238,-3.04238,2011,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
316448,0,0,0,23189.9,229949,5805.63,39426.6,0,0,23189.9,229949,5805.63,39426.6,0,0.549031,0.0818439,0.440815,-3.04238,-3.04238,2011,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,217681,1528.37,13787.1,0,0,91425.6,670717,1528.37,13787.1,0,0,91425.6,670717,0.0346804,0,1.46982,0.437797,-2.80701,-2.80701,2012,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
188693,0,0,0,13884.9,113395,1570.78,10691,0,0,13884.9,113395,1570.78,10691,0,0.420485,0.0431893,0.437797,-2.80701,-2.80701,2012,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,203417,921.56,7044.86,0,0,57218,374675,921.56,7044.86,0,0,57218,374675,0.636921,0,2.17987,0.431046,-1.21996,-1.21996,2013,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
80785.3,0,0,0,5625.03,42913,908.01,5618.19,0,0,5625.03,42913,908.01,5618.19,0,0.293342,0.0654905,0.431046,-1.21996,-1.21996,2013,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,533216,1830.92,12953.1,0,0,15216.8,91434.7,1830.92,12953.1,0,0,15216.8,91434.7,1.17476,0,0.869086,0.304336,-0.114857,-0.114857,2014,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
39088.3,0,0,0,727.71,6752.62,2193.87,12621.3,0,0,727.71,6752.62,2193.87,12621.3,0,0.0856584,0.209715,0.304336,-0.114857,-0.114857,2014,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,863178,6.13,34.7924,0,0,66.28,346.618,6.13,34.7924,0,0,66.28,346.618,0.000803636,0,0.164658,0.0134905,-0.540953,-0.540953,2015,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
35109.4,0,0,0,185.82,1359.74,1.29,6.68834,0,0,185.82,1359.74,1.29,6.68834,0,0.0202927,0.00440737,0.0134905,-0.540953,-0.540953,2015,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,511594,283.54,1627.16,0,0,173.15,890.789,283.54,1627.16,0,0,173.15,890.789,0.0638658,0,0.653493,0.241024,-0.430459,-0.430459,2016,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
52416.5,0,0,0,7080.53,56718.3,0.05,0.254843,0,0,7080.53,56718.3,0.05,0.254843,0,0.638157,0.000288922,0.241024,-0.430459,-0.430459,2016,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,816050,170.41,1047.19,0,0,1.17,5.91493,170.41,1047.19,0,0,1.17,5.91493,0.0720303,0,0.00667346,0.15774,-0.575368,-0.575368,2017,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
57575.3,0,0,0,6229.43,43330,2.22,11.1286,0,0,6229.43,43330,2.22,11.1286,0,0.391792,0.0169415,0.15774,-0.575368,-0.575368,2017,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,840717,35.31,213.122,0,0,7.86,39.5656,35.31,213.122,0,0,7.86,39.5656,0.0103744,0,0.0452329,0.279063,-0.307592,-0.307592,2018,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
56079,0,0,0,11819.4,82356,2.51,12.6294,0,0,11819.4,82356,2.51,12.6294,0,0.809989,0.0196118,0.279063,-0.307592,-0.307592,2018,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,1562440,130.86,755.3,0,0,7.73,38.7658,130.86,755.3,0,0,7.73,38.7658,0.0269327,0,0.0261174,0.290095,-0.00418178,-0.00418178,2019,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
58660.3,0,0,0,11819.4,90479.7,2.51,12.5697,0,0,11819.4,90479.7,2.51,12.5697,0,0.819667,0.0114499,0.290095,-0.00418178,-0.00418178,2019,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,2199600,0.0330143,0.188976,0,0,0.00307355,0.0153952,0.0330143,0.188976,0,0,0.00307355,0.0153952,8.56049e-06,0,8.73751e-06,0.000165191,-1.11022e-16,0,2020,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
69746.9,0,0,0,5.77044,46.2081,0.00100545,0.00503651,0,0,5.77044,46.2081,0.00100545,0.00503651,0,0.000291845,3.82971e-06,0.000165191,-1.11022e-16,0,2020,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,2556410,0.0651591,0.377907,0,0,0.00250196,0.0125338,0.0651591,0.377907,0,0,0.00250196,0.0125338,1.03205e-05,0,1.05339e-05,0.000200252,-1.11022e-16,0,2021,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
111410,0,0,0,11.7596,94.0729,0.00081849,0.0041004,0,0,11.7596,94.0729,0.00081849,0.0041004,0,0.000351848,4.6171e-06,0.000200252,-1.11022e-16,0,2021,"cohortGrowthOMandEM_EM_2020","8","cohortGrowthselftest"
NA,0,5.77993,54.9321,0,0,0,0,5.77993,54.9321,0,0,0,0,0.740969,0,0,0.329692,1.86172,1.86172,1981,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
482.873,0,0,0,57.1499,510.377,0,0,0,0,57.1499,510.377,0,0,0,1.0361,0,0.329692,1.86172,1.86172,1981,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,103386,74.109,640.265,0,0,0,0,74.109,640.265,0,0,0,0,3.99996,0,0,0.52708,1.80318,1.80318,1982,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
1433.08,0,0,0,414.847,4051.16,0,0,0,0,414.847,4051.16,0,0,0,3.99986,0,0.52708,1.80318,1.80318,1982,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,272421,213.19,2988.61,0,0,0,0,213.19,2988.61,0,0,0,0,0.128464,0,0,0.207281,1.46473,1.46473,1983,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
3684.84,0,0,0,159.12,1410.44,0,0,0,0,159.12,1410.44,0,0,0,0.439847,0,0.207281,1.46473,1.46473,1983,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,468559,75.39,936.01,0,0,0,0,75.39,936.01,0,0,0,0,0.0140983,0,0,0.404404,0.247869,0.247869,1984,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
12918.8,0,0,0,3502.45,27644.3,0,0,0,0,3502.45,27644.3,0,0,0,3.99997,0,0.404404,0.247869,0.247869,1984,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,448547,819.43,8477.3,0,0,0,0,819.43,8477.3,0,0,0,0,0.105237,0,0,0.166423,1.02785,1.02785,1985,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
23100.6,0,0,0,1019,7157.37,0,0,0,0,1019,7157.37,0,0,0,0.425734,0,0.166423,1.02785,1.02785,1985,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,1686490,387.71,3730.63,0,0,0,0,387.71,3730.63,0,0,0,0,0.0351262,0,0,0.13771,0.951656,0.951656,1986,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
33532.9,0,0,0,2278.89,14660.4,0,0,0,0,2278.89,14660.4,0,0,0,0.424313,0,0.13771,0.951656,0.951656,1986,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,2212120,2247.31,26140.1,0,0,0,0,2247.31,26140.1,0,0,0,0,0.108951,0,0,0.165592,0.435528,0.435528,1987,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
78585.6,0,0,0,3639.76,26191.3,0,0,0,0,3639.76,26191.3,0,0,0,0.263608,0,0.165592,0.435528,0.435528,1987,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,2794070,2179.91,24119.3,0,0,0,0,2179.91,24119.3,0,0,0,0,0.0693751,0,0,0.0871461,-1.10183,-1.10183,1988,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
114095,0,0,0,2614.75,18655.9,0,0,0,0,2614.75,18655.9,0,0,0,0.0880752,0,0.0871461,-1.10183,-1.10183,1988,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,810054,7290.44,51032,0,0,0,0,7290.44,51032,0,0,0,0,0.2604,0,0,0.184807,-0.401535,-0.401535,1989,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
170719,0,0,0,8031.52,69143.1,0,0,0,0,8031.52,69143.1,0,0,0,0.152491,0,0.184807,-0.401535,-0.401535,1989,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,2193250,6158.41,41420.1,0,0,0,0,6158.41,41420.1,0,0,0,0,0.165489,0,0,0.239806,0.559495,0.559495,1990,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
152440,0,0,0,14443.5,111447,0,0,0,0,14443.5,111447,0,0,0,0.367059,0,0.239806,0.559495,0.559495,1990,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,5293850,24698,153093,0,0,0,0,24698,153093,0,0,0,0,0.741107,0,0,0.319981,0.547433,0.547433,1991,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
119682,0,0,0,10323.5,89059.9,0,0,0,0,10323.5,89059.9,0,0,0,0.308642,0,0.319981,0.547433,0.547433,1991,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,4372370,43503.4,296411,0,0,3.89991,18.9835,43503.4,296411,0,0,3.89991,18.9835,3.99997,0,0.100384,0.645157,1.19914,1.19914,1992,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
115410,0,0,0,30776.4,402089,0.179999,0.876129,0,0,30776.4,402089,0.179999,0.876129,0,1.33988,0.00635526,0.645157,1.19914,1.19914,1992,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,8159200,822.8,9356.19,0,0,0,0,822.8,9356.19,0,0,0,0,0.0299367,0,0,0.0958313,1.89541,1.89541,1993,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
173967,0,0,0,11345.8,154971,0,0,0,0,11345.8,154971,0,0,0,0.113579,0,0.0958313,1.89541,1.89541,1993,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,22095200,8838.65,100515,0,0,0,0,8838.65,100515,0,0,0,0,0.170371,0,0,0.226823,1.13477,1.13477,1994,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
268696,0,0,0,39748.4,607299,0,0,0,0,39748.4,607299,0,0,0,0.260272,0,0.226823,1.13477,1.13477,1994,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,13642200,5993.28,66585.9,0,0,22.68,112.004,5993.28,66585.9,0,0,22.68,112.004,0.0955858,0,0.151898,0.107,0.821628,0.821628,1995,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
528245,0,0,0,26565.7,389119,0,0,0,0,26565.7,389119,0,0,0,0.105593,0,0.107,0.821628,0.821628,1995,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,14042900,11917.3,126287,0,0,0,0,11917.3,126287,0,0,0,0,0.0914593,0,0,0.0723988,1.04295,1.04295,1996,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
783727,0,0,0,19158.7,233280,43.54,216.094,0,0,19158.7,233280,43.54,216.094,0,0.0535671,0.353455,0.0723988,1.04295,1.04295,1996,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,20318500,13018.2,174083,0,0,27.22,135.99,13018.2,174083,0,0,27.22,135.99,0.0968139,0,0.153754,0.0818765,0.848178,0.848178,1997,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
890135,0,0,0,24527.6,304288,0.819999,4.09521,0,0,24527.6,304288,0.819999,4.09521,0,0.0583285,0.00638594,0.0818765,0.848178,0.848178,1997,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,17409500,18925.2,276476,0,0,488.499,2492.88,18925.2,276476,0,0,488.499,2492.88,0.134542,0,3.6243,0.168663,-0.482632,-0.482632,1998,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
966247,0,0,0,63278.4,816975,74.3899,383.036,0,0,63278.4,816975,74.3899,383.036,0,0.142423,1.20767,0.168663,-0.482632,-0.482632,1998,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,4713010,14996.2,190979,0,0,725.2,5882.81,14996.2,190979,0,0,725.2,5882.81,2.24502,0,0.00223445,0.158999,-0.496131,-0.496131,1999,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
1052040,0,0,0,58341.4,791321,429.59,3154.88,0,0,58341.4,791321,429.59,3154.88,0,0.320794,0.001599,0.158999,-0.496131,-0.496131,1999,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,4760650,23828.8,270135,0,0,15585.3,121957,23828.8,270135,0,0,15585.3,121957,3.7381,0,0.0437649,0.205375,-0.206784,-0.206784,2000,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
945794,0,0,0,35179.2,431734,2336.9,16470.7,0,0,35179.2,431734,2336.9,16470.7,0,0.335902,0.0080876,0.205375,-0.206784,-0.206784,2000,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,6171980,11550.5,146583,0,0,22546,155029,11550.5,146583,0,0,22546,155029,1.86123,0,0.0729633,0.298499,-1.4179,-1.4179,2001,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
735166,0,0,0,41118.4,650609,3136.84,19771.2,0,0,41118.4,650609,3136.84,19771.2,0,0.849175,0.0128327,0.298499,-1.4179,-1.4179,2001,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,1697440,16400.4,231653,0,0,35529.8,223225,16400.4,231653,0,0,35529.8,223225,4.00003,0,0.152368,0.39726,1.73572,1.73572,2002,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
557915,0,0,0,36130.7,474221,597.29,3532.21,0,0,36130.7,474221,597.29,3532.21,0,1.02425,0.00338974,0.39726,1.73572,1.73572,2002,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,35834900,10340.6,168128,0,0,37242.3,251879,10340.6,168128,0,0,37242.3,251879,0.8013,0,0.198467,0.325918,1.45422,1.45422,2003,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
409514,0,0,0,21300.5,345531,2618.43,16662,0,0,21300.5,345531,2618.43,16662,0,0.216251,0.018513,0.325918,1.45422,1.45422,2003,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,23552000,17049,357691,0,0,46730.8,366049,17049,357691,0,0,46730.8,366049,0.297539,0,0.342139,0.307424,1.42723,1.42723,2004,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
503769,0,0,0,25249.9,436802,1016.32,8207.2,0,0,25249.9,436802,1016.32,8207.2,0,0.0815202,0.0094695,0.307424,1.42723,1.42723,2004,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,25214200,13803,252076,0,0,54152.6,498947,13803,252076,0,0,54152.6,498947,0.278803,0,0.517316,0.332904,0.51266,0.51266,2005,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
733873,0,0,0,30364.2,559090,101.7,878.28,0,0,30364.2,559090,101.7,878.28,0,0.151644,0.00124376,0.332904,0.51266,0.51266,2005,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,11694000,20726.2,376932,0,0,41220.9,399733,20726.2,376932,0,0,41220.9,399733,0.44137,0,0.1923,0.242759,-0.267475,-0.267475,2006,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
860829,0,0,0,39900.3,708361,0,0,0,0,39900.3,708361,0,0,0,0.238081,0,0.242759,-0.267475,-0.267475,2006,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,5646960,46228.1,720739,0,0,48237.1,401685,46228.1,720739,0,0,48237.1,401685,2.2355,0,0.25024,0.317296,-0.882107,-0.882107,2007,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
837649,0,0,0,42910.1,692521,0,0,0,0,42910.1,692521,0,0,0,0.311779,0,0.317296,-0.882107,-0.882107,2007,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,3028160,30249.2,431011,0,0,39800.1,322057,30249.2,431011,0,0,39800.1,322057,2.57571,0,0.189261,0.363466,-0.37199,-0.37199,2008,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
691123,0,0,0,41198.5,603269,0,0,0,0,41198.5,603269,0,0,0,0.55002,0,0.363466,-0.37199,-0.37199,2008,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,4727160,14044.9,194905,0,0,44841.2,330289,14044.9,194905,0,0,44841.2,330289,0.204159,0,0.309124,0.429553,-0.02673,-0.02673,2009,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
493346,0,0,0,31146.5,560600,1369.73,9457.82,0,0,31146.5,560600,1369.73,9457.82,0,0.884426,0.0131242,0.429553,-0.02673,-0.02673,2009,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,5837640,11274,182928,0,0,54085.9,377378,11274,182928,0,0,54085.9,377378,0.212035,0,0.470557,0.371647,-2.28489,-2.28489,2010,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
351186,0,0,0,27267.6,477268,0.09,0.593522,0,0,27267.6,477268,0.09,0.593522,0,0.496667,1.09993e-06,0.371647,-2.28489,-2.28489,2010,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,518190,24871.4,286208,0,0,39750.5,287769,24871.4,286208,0,0,39750.5,287769,0.59427,0,0.377426,0.437933,-3.0493,-3.0493,2011,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
315489,0,0,0,23189.9,229254,5805.63,39100.3,0,0,23189.9,229254,5805.63,39100.3,0,0.540129,0.0795242,0.437933,-3.0493,-3.0493,2011,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,227779,1528.37,13863.1,0,0,91425.6,670262,1528.37,13863.1,0,0,91425.6,670262,0.0347248,0,1.39485,0.43752,-2.8734,-2.8734,2012,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
189058,0,0,0,13884.9,114116,1570.78,10660.9,0,0,13884.9,114116,1570.78,10660.9,0,0.413938,0.0402785,0.43752,-2.8734,-2.8734,2012,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,198523,921.56,7035.8,0,0,57218,372653,921.56,7035.8,0,0,57218,372653,0.738666,0,2.09134,0.425349,-1.23038,-1.23038,2013,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
81812.1,0,0,0,5625.03,43203.9,908.01,5580.44,0,0,5625.03,43203.9,908.01,5580.44,0,0.2977,0.0624013,0.425349,-1.23038,-1.23038,2013,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,546022,1830.92,13198.4,0,0,15216.8,90944,1830.92,13198.4,0,0,15216.8,90944,1.40204,0,0.834548,0.298451,-0.158241,-0.158241,2014,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
40110.7,0,0,0,727.71,6640.15,2193.87,12514.9,0,0,727.71,6640.15,2193.87,12514.9,0,0.0830783,0.199813,0.298451,-0.158241,-0.158241,2014,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,858657,6.13,34.7191,0,0,66.28,342.991,6.13,34.7191,0,0,66.28,342.991,0.000688594,0,0.123584,0.0115846,-0.605489,-0.605489,2015,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
35931.4,0,0,0,185.82,1190.62,1.29,6.61049,0,0,185.82,1190.62,1.29,6.61049,0,0.0241897,0.00327875,0.0115846,-0.605489,-0.605489,2015,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,496679,283.54,1677.49,0,0,173.15,880.034,283.54,1677.49,0,0,173.15,880.034,0.0562319,0,0.4821,0.25018,-0.453127,-0.453127,2016,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
52551.5,0,0,0,7080.53,51823.9,0.05,0.251456,0,0,7080.53,51823.9,0.05,0.251456,0,1.05043,0.000206863,0.25018,-0.453127,-0.453127,2016,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,813921,170.41,1120.35,0,0,1.17,5.82547,170.41,1120.35,0,0,1.17,5.82547,0.0577315,0,0.0049811,0.168206,-0.601875,-0.601875,2017,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
57329.2,0,0,0,6229.43,41865.6,2.22,10.9466,0,0,6229.43,41865.6,2.22,10.9466,0,0.645469,0.0126305,0.168206,-0.601875,-0.601875,2017,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,831263,35.31,216.706,0,0,7.86,38.8843,35.31,216.706,0,0,7.86,38.8843,0.00905941,0,0.0357458,0.260174,-0.394635,-0.394635,2018,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
55904.4,0,0,0,11819.4,75650.6,2.51,12.4027,0,0,11819.4,75650.6,2.51,12.4027,0,1.16217,0.0154978,0.260174,-0.394635,-0.394635,2018,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,1455110,130.86,798.23,0,0,7.73,38.03,130.86,798.23,0,0,7.73,38.03,0.0266428,0,0.0222819,0.288875,-0.100792,-0.100792,2019,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
58131.4,0,0,0,11819.4,82687.8,2.51,12.3261,0,0,11819.4,82687.8,2.51,12.3261,0,1.29947,0.0097869,0.288875,-0.100792,-0.100792,2019,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
NA,2019730,0.0330143,0.203536,0,0,0.00307355,0.015093,0.0330143,0.203536,0,0,0.00307355,0.015093,7.90517e-06,0,8.54937e-06,0.000187689,-0.00132793,-0.00132793,2020,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
67394.9,0,0,0,5.77044,41.7047,0.00100545,0.00493695,0,0,5.77044,41.7047,0.00100545,0.00493695,0,0.000457838,3.74669e-06,0.000187689,-0.00132793,-0.00132793,2020,"cohortGrowthOMandEM_EM_2021","8","cohortGrowthselftest"
